paperId,title,refences_ids,nrefences,references_ids_incommon_mvtec_citations,nreferences_incommon_mvtec_citations,percent_references_incommon_mvtec_citations
4ed1320ac567f7adbfc05b614b410d87c5247205,Improving the Efficiency of Autoencoders for Visual Defect Detection with Orientation Normalization,"{'ee70341e75c2dffebbabd24b239cc158ad691ed1', '7799d596f07ab001922220d88a86cace69663902', '7244d1b863f0d00f15d9668914437271cf218d14', 'eae2e0fa72e898c289365c0af16daf57a7a6cf40', '9179e740dad4ca4c183f7677b854e5b15f9a122f', '732750bec3b4d8c0108d6daed642500765d5c0ca', '48f9a48aa5b1230b05a443d2d531e6441a541686', '82b223712aa01f2261795658a6d1adeec0bb8bd3', 'a6d2708685e9d78068e2abcd800e6bb1c886d2b6', 'b917ee6234db2cf50a4a9aa9402e90e544892dd6', '5c6eea437f24b9fac9487f16a9166ea9ef491e27', '3aa681914a7da79f7d7293f51a058eefe61c8bb7', None, '9c24454b071bc8e96ea46c5064a7bddf07cca464', 'fe87ea16d5eb1c7509da9a0314bbf4c7b0676506', 'a63404bc4fbad758836f1be75f50737637278e9b', 'b4707ed22750ed56a345b0a18a035b933eac0b66', '7e9e2006ed05fb92986ede10a62c4050afe3b351', 'ee82134086e069bb93d960ef1caa8a101966f984'}",19,"{'ee82134086e069bb93d960ef1caa8a101966f984', '48f9a48aa5b1230b05a443d2d531e6441a541686'}",2,10.526315789473685
66d2554c2d976e912f063fd58c31936772949417,"Simulation and Synthesis in Medical Imaging: 5th International Workshop, SASHIMI 2020, Held in Conjunction with MICCAI 2020, Lima, Peru, October 4, 2020, Proceedings","{'07eb34ac6be81ef658e2c3199a80aee1b523f205', '37c971257466feebf1e788681a2955d76ca57dee', '141b8315d3bcdbb73a280380906ea981992938e7', 'e16890a7bb34aa9eab1d47e88a928cd5ec256d25', '13d4c2f76a7c1a4d0a71204e1d5d263a3f5a7986', '54cd51f4ce28b3c35fbbfd47331dc313584a7004', 'f7b3a85144b36bfe60b971ab91e0b832a127a326', '06a748879ea5d198067c0e573eccccd6442ba375', '573ed082ed92a602e4f86771a47f5b088708c38c', '7b6464d814f5358328c771a7112f26afe916dcc4', '94be567c32ae76bdaadabd4975807a94181e39b3', 'a810adaab7f36ca8d8daf3f074fb6fc7ee7110d5', '841bda24e8a9e9782802be0220ddf536056a9d7d', '53fe3dacfa638864d85e56031f8def97da2ad35a', '947c86d5134b9efc3ec332f3b0141e05db343665', 'e15cf50aa89fee8535703b9f9512fca5bfc43327', '82b46dd7c67b17dfc34b10b4e7db6f8391cd4886', 'a8d385038b34b8eb366bd986b276f0cec81a2856', 'abd1c342495432171beb7ca8fd9551ef13cbd0ff', '97c9b2e53eab7210cc660598bd1290df65e93364', 'a8a742c5bc8eb1f64de7e6b37b146f71317a691f', '5f2213f1a5caf360d9c7cb29163f7a127135066c', '11a8dcaec7a7751a9e240440267c5773fc7faefa', 'c2fb5b39428818d7ec8cc78e152e19c21b7db568', '65b16da51891a6b98140d425804c8a0fd0299219', '39db2a0d018e872e29826534eba9dd2b77080e84', '231af7dc01a166cac3b5b01ca05778238f796e41', '7058f9b5e86fe98d5014ff74400cb4e7cc1e5af8', '6817d90ba883f2f834cea22006c85465e498d02a', 'b2e08a26bb660953d39f54f0d04ce66ef9e8d9b2', 'be0ef77fb0345c5851bb5d297f3ed84ae3c581ee', 'dc5bef5a597260483ca3b8b0cde594d3aa597449', 'd7ec319d24ba07c065b39cecea1f9a0baf2c7c08', '01c3f607bde7943fad4ce6a92301b4194dda1ec3', '0d3b365fc10690e45b7aca392e561269888255e3', '2abde28f75a9135c8ed7c50ea16b7b9e49da0c09', '0d66b34c339b51eb5c05eef517ce319e0883ac27', '88869ea17c3d31fbfd190087ddfc2093cb28b66b', 'c7c2319440bbba2a423b0d4a0693fb746fc6592e', 'd45af6bc0c29f777d2d633c37c5f74821c0cfd3d', 'd23edb16cdab35d38b606b08f9b84fb013454b47', '14d9be7962a4ec5a6e55755f4c7588ea00793652', '8388f1be26329fa45e5807e968a641ce170ea078', 'd35b1cfb76b29e03bdef563fce3fa72174ff5d73', '502dd3f72a41bc81d42ae76b1ffce404c9ec864d', '4dbe992c46e664d8c4b9c6359dac6e775b9c5b5c', 'a26d43492b5888e185ad8dd2f76934d241129227', '79d6f055833647011788c411d7c15c01c93d694a', 'f3e4b8c61102ad84f4edc9f59224ac280478677f', '4b709e0cac11f67d079fbe72d2fefd09d2e29f30', '5ddb1e671d8bfca1483fe002742dc0e77dd92594', '6c3c1419cb6aedf28ec9608c0a1f169e7fe7ee03', '979e9db08ebadbb6b5df8282373203a33c528fc9', '995b94cb4246172843153414c1e6dc4cb004dbf4', 'e91dc8887841c51debfee1efa23cf9b1d8e4bbd4', '04ab1454381d05c763e3d6642c089ad833a56c6d', 'a4defec5e169db9d2cad1680b2dce163490c472f', 'd2c733e34d48784a37d717fe43d9e93277a8c53e', '49252c023bf47bb6f6b0b8baebb11f489750262d', 'fef52e5d52434e10f65ea73a0ffae1910f6c7284', '8464ef5f79e6e10127405e2795a64372ed312d50', '5e08f63ad267527945205f339f14540fcea19490', '0c826127c8280a15d234867b41113b18ec9a35f0', '2f0852dcba69b4dcfc7306d3d1b0c594428d2f93', '6303bac53abd725c3b458190a6abe389a4a1e72d', '3a46ef8a2f949023fefcba71bd195d0868a58768', '1af44da4f2b4fd8abb9f2f1061ad1503cb016491', '34008f26cec7fae1f60b8da38abb6b012bf83e13', '194cf02f568470439eb9d27a64dcc99ef9799ab2', '7c2bcf6f32b05a04cd3444c030db743e5666af88', 'b0637bb5cfe847f1dd8da7bf4af2f83ccbded0fa', 'ea9b50ce2f18a6474a2f38355868a62a22782efb', 'fa6118dcade9b14799df5a1e198cc4603e64c6cb', 'af5f88ceb30fd2e677d9d46fe9768906d7389986', 'ba5d7defc50e82de5479c6550c07b0748fd92188', '2ca2eea1177cff0bf09dc3dc924ec5837e20c841', '6e3510886f4b84a08a06abc954647a29f981639d', '2b37777583372237e63405f258a1c40a3eda8bc9', '1952e3ce9816c3689d665c83d5d44e4df6f05719', '5694e46284460a648fe29117cbc55f6c9be3fa3c', '601106659dc89cb329e8a045ef6ef288fe37b0dd', 'eb6edf5b260825cb9fa1ee7d6ef4ba167102ed7a', 'f37644654bd02fec0ef10bd8387e71b87bb02374', '06feba1ffd596b41884cea6e8ef0da89b6dd2233', 'd0a49fbf8334976a643e9e9d04b7bb147e095204', 'c73ad76698d323191f994de40ef118c1e67f745d', '6c2c8bbf0fb53cb0b5b3d45add4f4ab3c1f582b1', '05db8e3a342f8f239203c24d496e809a65ca7f73', '77094ddcdd01658f2237f0c696c61fa5ad4c0d4e', 'dd6d044696df5e4353ff7c92b8009e1201c85129', '0f571d5af8c85f78d22b64e9581347dba9c37a3d', 'ea6726091bf63e18940a5280b7b92929f0d1a029', '14fdc18d9c164e5b0d6d946b3238c04e81921358', 'b5cc267e35707b0a6ae0701fd1bd505d90ece30a', '7fc464470b441c691d10e7331b14a525bc79b8bb', '5ddb12cd3678de9bd533c738bb7fce27330d67e0', 'ef43ecfc72bf0cbfee340a85ce8fbb25ea353fae', 'fb0240a074d81043f067df96a2d90c6cff9efb9c', 'e981430f7f237084bdc48cff7d23c85d25471744', 'b1a5d33011a657e0177572609048aa9e7a04dbc9', '531a2c789de66118bfaf37feb30b21a8b83faf2b', 'cec1f19832cff206edac4e18edabce7ae83ca9ce', '9406246f6972c03e5bfaac4df4676648dc4ac935', 'fa56122bf5e9c66cd4418513d0b8d914024e4e9b', 'c1cc356ae6303b254ce88919ade3907221a5b58d', 'ceb2ebef0b41e31c1a21b28c2734123900c005e2', 'dc169f30f62d57f3785090e33ef1875df5124ec5', '9fa3720371e78d04973ce9752781bc337480b68f', 'eb35c5cd2a4641ac1c8c4869846fec3da95478b1', '21d692c7dec2b2c4c584750cce7ff8cbe329d2a4', 'c703618d1f97a2d2184a09bbd73520034a19ef56', '072d892aad32538fd634bf8c46819e4ff04b5fbe', '2dd32ff6608812d9b5d3877340df1cf9fceda08f', 'a3d7efa24dd2a87a9de14de8729edd1d52ae4dc4', 'de885aa4b9306b5ce4f11f0b9a1780e7d7bd11ba', '01bb390bfec9ebaea8d9e3be8ef9c8d05b268aa5', '4aec89a3d2ae290a6194dc638879c60a77aa9c99', 'd0aab674e8ac28696601d3b216569bcdc831d6f9', '554cb0e8a604701ca78f2d782f2a26119eadaa81', '7c3c49517ed397879720479308bd206ef5dd2393', '6bd4169a457f498520613ae4e2382c1a1271f94a', '16fcccab73ff7c172bc9b3d401127a3e0ae16178', '0c0292cc64a2e0bc50e9f7aa22bf10ce9b361212', 'b31192d40ef06eafc80fef13698ef765bf8e0e68', '332b58cd218c7d2d022d51e1fe1a63469f5c5c89', '91bf9dca5d10430f0cf3b138153d316540e9c89c', '2c03df8b48bf3fa39054345bafabfeff15bfd11d', '6605814a6a0abac781bd8c15549f19a1aa958a52', '23ffaa0fe06eae05817f527a47ac3291077f9e58', '6a85d4c8d553bcd29b07b882913fd83d6cd5aaac', 'd27e3c0284b261d251c881155e780f1c939302c8', 'e046019d1f0568097496a79c89fdcbfecc052a43', '186deea6be76314e04e20121dd703d4d53777030', 'f19108c55b7c1831566ce3250322e0f5637d44c9', '9e5be29ff2d6bf97607c31ab298590e75812143c', '73a54f9d2c9ca04537ab9ef678e39fd49f459ef6', 'eb60fe884c53b420edbce57059b242cfcbae0f7c', '45fb5c20ef5844a1798f567be93300652e7214f2', '1c06870e1ecc63e120e45a2283ca4b72c153e867', '23623a90d79c76804d785f9c2f9e6f13927a3569', '57df0cd79104dbd1cf2bea32b3e5098e5aa5f994', 'd6f2f611da110b5b5061731be3fc4c7f45d8ee23', 'aac10422cdcc69ffa43ea423d10e808d5631d175', 'c468bbde6a22d961829e1970e6ad5795e05418d1', '80a0bf3ac3064ba6d8186f7447b42aaa7bf3bfcf', '0a2956d2aaf44039b87bcda372288c5fc6da934f', '2b90eae0267f3c9efb5f276919c87b93e7f34ab1', 'eae2e0fa72e898c289365c0af16daf57a7a6cf40', '3bda8b8dd09117f7d5abc12cf4581ac50b6412ee', '6364fdaa0a0eccd823a779fcdd489173f938e91a', '11d5dbc084b045a59532906f5e02f8382d37a59e', '5435a9ab36a308cef10bc725104e8f778ed3a328', 'addae423490bbe82da4fb2fc265237178686b4e8', 'cf0bcf6cd3de4cae726d02decb07a87d613ca5a4', '54e325aee6b2d476bbbb88615ac15e251c6e8214', '80d25e1f2e529b70a376bfe952c440e4510e0a95', 'acd87843a451d18b4dc6474ddce1ae946429eaf1', 'c38a1dae6fa68ffbb66bee39651a293d98e19bfa', '879b8667453838e2e835b2114a634c4cfaa2dad6', '8acbe90d5b852dadea7810345451a99608ee54c7', 'cfc3c1c4c2524af10419a2d0b1a4bae2692b7ae3', '80de6f973aa211197e219c66988f583bdba4bc6f', '47843a76d8b59c0a2a9c31034d7185bc248c677a', '2f071c5e1688de8534c7776c31fe4ad6af91527e', '37a052144b510b8827634c38146b190d8b2c8d0b', '8b3931990711a0963469b8fa16311814aaa8b3ab', '9e825c9f1c306ea3536391feac7e67f56a896416', 'cc49f4818c0aa856f3579d0478b68595249658df', '571f4226cb7fbaf2f771fe32c0e4f02b010a223a', 'eb42cf88027de515750f230b23b1a057dc782108', '744fe47157477235032f7bb3777800f9f2f45e52', '6c8a56ae495e5c8871061d1cd0f863d174f5e2ce', '58aeff8d5cdee26da7e2909b5ec99eee6048cf95', 'f88cfc38dec02dcf050eb1f56d2d59d90b24e04c', '9d5995faba6bc44f357da9c78af26df47fd29990', '3aaf49dc0ff97f96809be5c83ab4dd7d9ca3ebcf', '384ed183aa4dcde3bfaadeeb990ec9212eaca39a', 'e97ec9836b3630de98cc02bfc1eab1dd5d3b8f76', '0535625be630c6a67f4c244ebf3aa61ad088fc70', '70201e0cd05d37cb362acd72435ae0249071cbf5', '28b3833743ab00904da1f4a30cd6c771cc164c0d', '5986547c7380f5a8fb6028093f827b3662f838a2', '36814dfafaf5ca7871eb5b5f3838db3cc1099389', 'cf343676b57dd016212320544e1b813f8c196a7b', '0a70555ec88e53173942384072c4e6d204d59b00', '69e8473a600c8b5689e3ffde486b1fa77facb461', '03f1b685f40176784838827283de7ae32b6eee59', '87b83fefb82216aad1c14cd1898d195722bcee42', 'baa1ae74fbf7ed6204f2f6364d51375ff81aabc1', 'ff7bcaa4556cb13fc7bf03e477172493546172cd', '0691767046c609a14aeabbb691cb26748cb2bb41', 'd0eeab8fcf819261d1b95c60fd48ee9c7d242d7f', '21de3a36cb51adc205fad8a1d3d69118891dc3dd', '855cc266dc53cbae96b9c46c76b3d06e665faee0', 'bcb044b968916a2ab846d74cc1ce966f562e91d0', 'd772de4f8c22e13345689d185d8e6e64b9501c50', 'e79566139295286ed11f52e1e0e71585e8768f4c', '5ff3534d3d3d4462578ca5c168084555c16e04ee', 'acbeebdfd9dd3456628604eefcd53f50f974b132', '168f28ac3c8c7ea63bf7ed25f2288e8b67e2fe74', 'f5d73c953c64e089e4ed86a92f4431f1afa8e55d', '2ead06344c34f758b16ab6ef32a7fb1be2d4beb2', '0ce2db95b183f99c945394ff6e773c54beebb477', '843a1f76a0c82dd0f883fb1bdafae6ad2c8feb5b', '21b5e050525ecbec2119e47409a296eb29edc115', '364ac687b6b8abf738a529d285d6587b42bee1a3', 'bdabdeab5f92029c136f1e36ab79b4f06bac0ef7', '17e5f8c0946f60c75c11d819670ae4ff6a48fa4c', 'ab48847b65380babc5af2fc25215fc5e9c6d0688', '95a8c9d4c055fb3195b46e4d9f8d8d40673b4245', '4cf0f73ce7a157f218494088f4dc0feaf33ba0db', 'ad84720c06cc958a5c26461c1e30f05a4bf053a9', 'cb364352258d6fcecef6b3d93ca1cd1d67e7d3cb', '56a66ca3e1fe8a984ab6a85386cf7efdd201f0b6', '1732eb67fb9425bc6f546bca9f88d2144bcbe7da', 'bce496a9b3378bc1fd6528870b5e892efa5ef98b', 'ce1ee33d280fea92689fbdfdb0cb0c264b535ed3', '8c5233c3614f834b194925b4ae9944778def09d0', '96150ecc66dc45bb16262b2790d122b5756fd707', 'f6eb86d738cc3672adb24554d154a792e8e5eaf9', 'd92f735b0773b4e697e7e72798eccae2f647acd6', 'a6876ea89e677a7cc42dd43f27165ff6fd414de5', '1dddfba077f5396ffc3d1da44f7426109fd55d99', 'e8a5f27e7805f8de84ea008d59452ff864271696', '7194f1c34cebfedd8b26f04f80c91af7ba735f3c', 'e0ea008f23921d5d25dd150352b64e0c0c8cdd97', '34d6e3da80ee25840f6dadf36b27717da0bb609b', 'e4b17209bfffb5809810c87fbb2079cb9263f7d0', '8970e9caed1fca960ead644e6453a1a7321a7e6d', '6ecc91743aea2d9f747c670065c3eff0b1b0e689', '7abd0194a83fafff6a3d14fff06bacd3aad1a431', 'e43d70ee93e79095590d9430759234ab80e5b055', '6bd307e719255073e9ed4e8ea647c80b7755067a', '3aa681914a7da79f7d7293f51a058eefe61c8bb7', '83ecd8c4007fa6b8bb97169ca7b83e905bcba0e8', 'c9bf946d8ee2b4ebc4a708b8048cc3c311b7abd7', None, 'c6bebbea24bfeafec4251b6ab41d1f2244ea6490', 'c42faad6f2ab45bb3a1cf27408cae32f575632b6', 'cdb48a96036b8cd2367eea596cff2db828305150', '4cdcf2ae5e1fafebd9b3613247a7b1962584da34', 'e163a2e89c136cb4442e34c72f7173a0ff46dc79', '757993ad8c3574857a01906d2b46a5909882a4fa', '8882b1a1c507e07df8bd3ec0c857e80f5c7f90a1', '6fe3bdbcefd15a1de12c7781b504f3c63f05ac63', 'b16dd8cc3de743bb6e506b331c338d1879b10b41', '43b7f2450681e5ebcbcf772c8224ae9a2d8fe618', 'f1c88a53d1109117d1332c425e8af52bf21ce1d7', 'f5975baa6c0d6d35dabffe7c6d190f589602c62a', '80b2dbefdef33858dc6c78b0df1f8179e6c6d77a', '77a1ca2df0871df21f85c2c2ca110946e350cfa5', '64a952c947058cd0f6b4a5bb344632adaa585a6a', 'ba913e2c03ece1c75f0af4d16dd11c7ffbc6e3ba', 'd997beefc0922d97202789d2ac307c55c2c52fba', 'f7e4c270b5c73b9f811426e02b5d3849db81eb43', '083093a2baa2c7b1773980584473d9a58a64dd39', '4f1c38d90e7d701c3fdca6ea1547c57cd237c366', '71d1ac92ad36b62a04f32ed75a10ad3259a7218d', '26c8e3f3f127f254039a7a69cbb905a3730e75cc', '432a09d95694b6dcbce4ffef19313002ee4bcd07', 'd65399b4e6f3184155ab4af10e6d7c6e71451bb9', '55c5bfdafc17e17c1e51b5e0e20cab70412e05ae', '8b7625b12c38087743733ae5902243544ce9ca10', 'c3cfd78c3b96c464122bcddf50033fdcd2429249'}",264,set(),0,0.0
ce90b0c2379b4e7822ae4d9e2c276677d885594b,Extensive framework based on novel convolutional and variational autoencoder based on maximization of mutual information for anomaly detection,"{'bc9293bcee13cae5cff8a088f4038c4236decd42', 'e3116ebb52c152deae918a04c34441ac0d956b8a', 'eae7d5b15423a148e6bb32d24bbabedfacd0e2df', 'a4ac07ddac694aefedd009c4d5122cb645f87715', 'be9a17321537d9289875fe475b71f4821457b435', 'bf113b77224b5ec01c7f5e28b2c3cbcd863ef422', 'd59bab71cdcb5f11e4108491bd09c7091f278a3e', '97e7c94a78ae17cfb90848c1cfca8c431082a7b2', '67529adb196e5b5e003c07dc8e54a1b71247f6d5', 'e317110eb481fb1277459007b1455a8e5c908925', '0bb74a5d81e237a941129ee7a9825ba9964a340c', 'd1edd4c9305cd4e080312ba28d8242a5a49cbd99', '17eeaa7bfbadbcd92d5bacdda2e2f5760454eed9', '372bf2716c53e353be6c3f027493f1a40edb6640', '3c57038f7c2d80afd1e5ada6fdc86539bed8b8d4', '94c83cecc357a45846d203c6401ede792e14bb0f', '7d668cf7cabcca5ddeb33cb40d52953f50d63a18', 'c8c04ed972d38e2326a53d322a6f2d7e0f8218c1', '061146b1d7938d7a8dae70e3531a00fceb3c78e8', '5435a9ab36a308cef10bc725104e8f778ed3a328', 'af395b05a0c00280a446f81417febbdfb17b67bb', 'c8aa832362422418287ff56793c780b425afa93f', '3d76e4a420ee27ca5101648e7ea7d717e73207c6', '5d90f06bb70a0a3dced62413346235c02b1aa086', 'adc2532ef79a532df59c11289a60aba4b5feb57e', '95467a31ee53eba30e9f2554283bec6f28ccbf1c', '48f9a48aa5b1230b05a443d2d531e6441a541686', 'de66bb0b0c7a695d66b31c5bfa9c801c94c485ea', '95149454c530b9bb66f2e020c216569490687327', 'b3acb6f183b5f4b651f53c0eec5cb5c805224ac1', '9d5290fadb7625862a966e0330bd0f9e111fc99d', 'b227f3e4c0dc96e5ac5426b85485a70f2175a205', '269490053e0f859a3cb6af2fe0ee64f4bf7ef643', '71df4b737c35fb3d05f44036419e78b5330b580f', '1d4ec24a6da3be62dc5d7efbae2a101c63f187e8', '361aa865bc573e2a9e187360dc5f8a80a5e64544', '1cacac4f0ea9fdff3cd88c151c94115a9fddcf33', '627a51489c5e891dea1c56bb8287fabaee7f4a87', '0c9ae806059196007938f24d0327a4237ed6adf5', '5f5dc5b9a2ba710937e2c413b37b053cd673df02', 'f88cfc38dec02dcf050eb1f56d2d59d90b24e04c', '5f1e7c3c81d6a9e716eab660bb7536ecb204ef7d', '154df96b95e8b9635771442244fe48b125933bb1', 'e0058360b063fb8ce3e9a6444f5b6400defca257', 'e163a2e89c136cb4442e34c72f7173a0ff46dc79', 'ec8538418bd4e0e9191336dae5b063f578fa68d5', 'c92ee6ff32fa4833fa1c2bdf29284e2a58ddb640', '0535625be630c6a67f4c244ebf3aa61ad088fc70', 'd2c733e34d48784a37d717fe43d9e93277a8c53e', '932a106c21a1db1e1876459c1521d27fd152caac', '84d9b8a53e4042996532943531cfdc59f3d93a39', 'd9f0e1c7e240597992232840f7cb96ceeefa1940', 'a4731547554302b8859453ed3b8478dce99ef081', '599fd051c9438011ec5b581983c89e8922b4a5e6', 'e1d7afefd8f1d107bce9cc5f9a4faa5d4f207264'}",55,{'48f9a48aa5b1230b05a443d2d531e6441a541686'},1,1.8181818181818181
498e003901f8287e89e5064477cd22dd47e49d61,Learning and Evaluating Representations for Deep One-class Classification,"{'1d033b30f38642e4b6dd146bb8b464bfb58aad96', '78ab874ad33d0764abb2fce9f0a8ce2be40c6593', 'dd6de9423afcc0f821fee2bd0363a4091c7f8cd3', '434a9621e6175164e1659bfc4ec038dda5290292', '843959ffdccf31c6694d135fad07425924f785b1', 'b227f3e4c0dc96e5ac5426b85485a70f2175a205', '88f11ad3fe04aab7f4bcf80a079140e717357f02', '1a2a770d23b4a171fa81de62a78a3deb0588f238', '4bb3301a284d646b4c1ffabcca78ee85c11d1cda', '9b09d296059909490096e34e9df2d95314787ad5', '31f9eb39d840821979e5df9f34a6e92dd9c879f2', '5f5dc5b9a2ba710937e2c413b37b053cd673df02', 'add2f205338d70e10ce5e686df4a690e2851bdfc', '19d13084ea644842e42802ec7aac2fb977ed7584', '7dbdb4209626fd92d2436a058663206216036e68', '09879f7956dddc2a9328f5c1472feeb8402bcbcf', 'c2eff53cc9db9eaca8d9ffe06f2d618b0e360c9d', 'be49dbac8e395dba3e8f918924ffe4a55dec34ca', '225f78ae8a44723c136646044fd5c5d7f1d3d15a', '1cae417456711c4da184f5efcd1b7464a7a0661a', 'b022f2a277a4bf5f42382e86e4380b96340b9e86', '5d90f06bb70a0a3dced62413346235c02b1aa086', '0936352b78a52bc5d2b5e3f04233efc56664af51', '78a11b7d2d7e1b19d92d2afd51bd3624eca86c3c', '5db790198b9acf4e5efe350acdd814238fcacaa7', '1ee3fc3d32a0b56f6e568fb0590cf635e1249f42', 'e021d59638966a6fbb36854cc2cf1045de7a62d2', 'e7eef2ac4136ec93bd306d2c9c353a13729a4553', '3bb5a439a0d610a7eac68f73068cdd278b8c9775', '04513c7c0b3a63fde81a996dae064a28d453c17a', '38f93092ece8eee9771e61c1edaf11b1293cae1b', 'f302e136c41db5de1d624412f68c9174cf7ae8be', '6507909a8f77c88144c3a67b9336bd1c85e84cac', '2ec8f7e0257a07d3914322b36072d1bbcd58a1e0', '41f1d50c85d3180476c4c7b3eea121278b0d8474', '2c03df8b48bf3fa39054345bafabfeff15bfd11d', '21b786b3f870fc7fa247c143aa41de88b1fc6141', '8dc8f3e0127adc6985d4695e9b69d04717b2fde8', 'aab368284210c1bb917ec2d31b84588e3d2d7eb4', '94192bcdf3507e3543910c03b16bd06c5338fd47', '922c5fcceeaa0ba8129dc8104bdd3df543a6beba', '3a6ad79622258c72d209403557760df033d60c56', '925182b91f51f8f2b747f7829e9d25ffc2729e5d', '54e325aee6b2d476bbbb88615ac15e251c6e8214', '34733eaf66007516347a40ad5d9bbe1cc9dacb6b', 'a504b45e2cff77abcc9d78cc95159c08305e44d1', 'e09f2a6e0a3f480b230e1ae8574010916b1ba9f7', 'cd1758d3b86c4f1caf01ec222b45daf15888d1a8', 'e4bde6fe33b6c2cf9d1647ac0b041f7d1ba29c5b', '403227333329b36183004f04db72362b604adef3', 'bf206bad6a74d27b40c8ea77ee54e98e492fb7f9', '6af440915b8a0718c93be1cf61905e41e620484a', '17a273bbd4448083b01b5a9389b3c37f5425aac0', '168f28ac3c8c7ea63bf7ed25f2288e8b67e2fe74', '6cf1d69e447e9687dbd2d92572f44bddbabd8192', '363c81a08858df8dd7d1bde79c6e002e3b19f900', 'f9c602cc436a9ea2f9e7db48c77d924e09ce3c32', '6424b69f3ff4d35249c0bb7ef912fbc2c86f4ff4', '9cd3539312f5ddc59d9af2eab18f2834d44d76f5', '00695a31a80221c7125e49885a4767896ec2c4f7', 'faf3a22627f198ce56671b6f8a9b3d5cc3164a91', '34ab95637e7723302058f6526e33dc73857b9af2', 'dbc7401e3e75c40d3c720e7db3c906d48bd742d7', '4aea3547974399a32d7aa7c007b10bd665e93fab', '67b9c2b376a01d8757dc6d704be450d1c46c4ced', 'e1bb329621de73d08c47beae9b5439a1c244eb1a', '3aa681914a7da79f7d7293f51a058eefe61c8bb7', '4b83c2ec2c5119057979ae64cf4b5d1aef04466b', None, 'b93661f036029c0dd367915fbdeb20bb821ab21d', 'db787640c9b42416ff8d7015546e667e58267177', '5647d92d8e7248cd2d4770edfe0688c1c0a2181b', '379daa0dabeffa72b9a0d8c48b361236c03fb302', 'e163a2e89c136cb4442e34c72f7173a0ff46dc79', '355d44f53428b1ac4fb2ab468d593c720640e5bd', '10a498003e9204f5fc1328e706510a37e514d8c7', '71d1ac92ad36b62a04f32ed75a10ad3259a7218d'}",77,"{'e021d59638966a6fbb36854cc2cf1045de7a62d2', '363c81a08858df8dd7d1bde79c6e002e3b19f900'}",2,2.5974025974025974
d6b666f6f8159e5384059b30d697a09819c39962,Improved Subspace Method for Supervised Anomaly Detection with Minimal Anomalous Data,"{'00a1077d298f2917d764eb729ab1bc86af3bd241', '4c65c5f32a8c47505f763b00c4e65a859856a3b3', '3447d8b47a8cf7ce9f04ede314f0ded8172fa470', 'e41b32583e19885e7692c1168a3e241cef6e898a', '8ff61b8e097ccdb784a35b466ba9e130c2502513', '9cd3539312f5ddc59d9af2eab18f2834d44d76f5', '718c68c25886484c922d6d33702a726cdd27ca3a', '061146b1d7938d7a8dae70e3531a00fceb3c78e8', 'f5a951b9596be0df5ad7ede180b405c9e97a65c9', '5d90f06bb70a0a3dced62413346235c02b1aa086', '2b75ba7f75170b73d913c515cc0deefef6c88f5f', '3bb5a439a0d610a7eac68f73068cdd278b8c9775', '95ed254ca6c74102e1b24507b3ea7b9fa2754838', 'be86da00efdd8c2a7fdeb2334605796c24b370f0', 'dc52d1ede1b90bf9d296bc5b34c9310b7eaa99a2', '3aa681914a7da79f7d7293f51a058eefe61c8bb7', '114e1354cee7a687ae694f7d8134c7afc87abb47', '0ae633545d240360f0b5eee788ff8e8c53894a1e', '1c6d990c80e60aa0b0059415444cdf94b3574f0f', '5f5dc5b9a2ba710937e2c413b37b053cd673df02', 'f75e3be069b159baf1a3b2bd3aa9a7e06d03c227', 'de28c165623adabcdba0fdb18b65eba685aaf31d', None, '4f2934870251ba75e80f3b395e56d834d5aadfd4', 'e163a2e89c136cb4442e34c72f7173a0ff46dc79', '9cc912ae25797e5f7c0d73300d3968ad8339b411', 'd2c733e34d48784a37d717fe43d9e93277a8c53e', '2952193893091128ceae148f244fae8b6a9ce4ff', '2c03df8b48bf3fa39054345bafabfeff15bfd11d'}",29,set(),0,0.0
